Tracker ID: 1, Class: spoon,  Coordinates: (426, 570, 592, 629), Centroids: 509.0
Tracker ID: 22, Class: spoon,  Coordinates: (405, 578, 598, 628), Centroids: 501.5
Tracker ID: 4, Class: person,  Coordinates: (300, 154, 841, 644), Centroids: 570.5
Tracker ID: 4, Class: person,  Coordinates: (300, 154, 841, 644), Centroids: 570.5
Tracker ID: 22, Class: spoon,  Coordinates: (405, 578, 599, 628), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (294, 152, 840, 644), Centroids: 567.0
Tracker ID: 4, Class: person,  Coordinates: (294, 152, 840, 644), Centroids: 567.0
Tracker ID: 22, Class: spoon,  Coordinates: (405, 578, 600, 628), Centroids: 502.5
Tracker ID: 4, Class: person,  Coordinates: (278, 151, 831, 644), Centroids: 554.5
Tracker ID: 4, Class: person,  Coordinates: (278, 151, 831, 644), Centroids: 554.5
Tracker ID: 22, Class: spoon,  Coordinates: (389, 579, 592, 630), Centroids: 490.5
Tracker ID: 4, Class: person,  Coordinates: (272, 153, 828, 644), Centroids: 550.0
Tracker ID: 4, Class: person,  Coordinates: (272, 153, 828, 644), Centroids: 550.0
Tracker ID: 22, Class: spoon,  Coordinates: (393, 578, 598, 630), Centroids: 495.5
Tracker ID: 4, Class: person,  Coordinates: (268, 154, 829, 644), Centroids: 548.5
Tracker ID: 4, Class: person,  Coordinates: (268, 154, 829, 644), Centroids: 548.5
Tracker ID: 22, Class: spoon,  Coordinates: (395, 578, 600, 630), Centroids: 497.5
Tracker ID: 4, Class: person,  Coordinates: (265, 154, 831, 644), Centroids: 548.0
Tracker ID: 4, Class: person,  Coordinates: (265, 154, 831, 644), Centroids: 548.0
Tracker ID: 22, Class: spoon,  Coordinates: (396, 578, 600, 629), Centroids: 498.0
Tracker ID: 4, Class: person,  Coordinates: (265, 150, 838, 644), Centroids: 551.5
Tracker ID: 4, Class: person,  Coordinates: (265, 150, 838, 644), Centroids: 551.5
Tracker ID: 22, Class: spoon,  Coordinates: (385, 578, 591, 629), Centroids: 488.0
Tracker ID: 4, Class: person,  Coordinates: (264, 149, 841, 644), Centroids: 552.5
Tracker ID: 4, Class: person,  Coordinates: (264, 149, 841, 644), Centroids: 552.5
Tracker ID: 22, Class: spoon,  Coordinates: (393, 578, 598, 629), Centroids: 495.5
Tracker ID: 4, Class: person,  Coordinates: (265, 150, 835, 634), Centroids: 550.0
Tracker ID: 4, Class: person,  Coordinates: (265, 150, 835, 634), Centroids: 550.0
Tracker ID: 22, Class: spoon,  Coordinates: (396, 578, 601, 629), Centroids: 498.5
Tracker ID: 4, Class: person,  Coordinates: (271, 152, 835, 627), Centroids: 553.0
Tracker ID: 4, Class: person,  Coordinates: (271, 152, 835, 627), Centroids: 553.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 578, 601, 629), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (272, 153, 836, 625), Centroids: 554.0
Tracker ID: 4, Class: person,  Coordinates: (272, 153, 836, 625), Centroids: 554.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 601, 628), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (271, 155, 845, 635), Centroids: 558.0
Tracker ID: 4, Class: person,  Coordinates: (271, 155, 845, 635), Centroids: 558.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 601, 628), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (266, 156, 848, 641), Centroids: 557.0
Tracker ID: 4, Class: person,  Coordinates: (266, 156, 848, 641), Centroids: 557.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 599, 628), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (266, 158, 849, 642), Centroids: 557.5
Tracker ID: 4, Class: person,  Coordinates: (266, 158, 849, 642), Centroids: 557.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 579, 599, 628), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (266, 158, 849, 642), Centroids: 557.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 579, 599, 628), Centroids: 501.0
Tracker ID: 25, Class: knife,  Coordinates: (211, 519, 438, 559), Centroids: 324.5
Tracker ID: 4, Class: person,  Coordinates: (263, 160, 845, 641), Centroids: 554.0
Tracker ID: 4, Class: person,  Coordinates: (263, 160, 845, 641), Centroids: 554.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 579, 599, 627), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (263, 160, 845, 641), Centroids: 554.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 579, 599, 627), Centroids: 500.5
Tracker ID: 25, Class: knife,  Coordinates: (211, 519, 438, 558), Centroids: 324.5
Tracker ID: 4, Class: person,  Coordinates: (261, 160, 845, 641), Centroids: 553.0
Tracker ID: 4, Class: person,  Coordinates: (261, 160, 845, 641), Centroids: 553.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 579, 599, 627), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (261, 160, 845, 641), Centroids: 553.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 579, 599, 627), Centroids: 500.5
Tracker ID: 25, Class: knife,  Coordinates: (223, 519, 445, 558), Centroids: 334.0
Tracker ID: 4, Class: person,  Coordinates: (265, 161, 847, 639), Centroids: 556.0
Tracker ID: 4, Class: person,  Coordinates: (265, 161, 847, 639), Centroids: 556.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 628), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (265, 161, 847, 639), Centroids: 556.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 628), Centroids: 500.0
Tracker ID: 25, Class: knife,  Coordinates: (216, 517, 450, 558), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (276, 162, 855, 638), Centroids: 565.5
Tracker ID: 4, Class: person,  Coordinates: (276, 162, 855, 638), Centroids: 565.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 579, 600, 628), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (276, 162, 855, 638), Centroids: 565.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 579, 600, 628), Centroids: 501.0
Tracker ID: 25, Class: knife,  Coordinates: (211, 515, 456, 558), Centroids: 333.5
Tracker ID: 4, Class: person,  Coordinates: (297, 163, 868, 636), Centroids: 582.5
Tracker ID: 4, Class: person,  Coordinates: (297, 163, 868, 636), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 579, 601, 628), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (297, 163, 868, 636), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 579, 601, 628), Centroids: 501.0
Tracker ID: 25, Class: knife,  Coordinates: (211, 515, 456, 558), Centroids: 333.5
Tracker ID: 4, Class: person,  Coordinates: (306, 164, 872, 636), Centroids: 589.0
Tracker ID: 4, Class: person,  Coordinates: (306, 164, 872, 636), Centroids: 589.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 579, 601, 628), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (306, 164, 872, 636), Centroids: 589.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 579, 601, 628), Centroids: 501.0
Tracker ID: 25, Class: knife,  Coordinates: (211, 515, 456, 558), Centroids: 333.5
Tracker ID: 4, Class: person,  Coordinates: (317, 164, 876, 635), Centroids: 596.5
Tracker ID: 4, Class: person,  Coordinates: (317, 164, 876, 635), Centroids: 596.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 629), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (317, 164, 876, 635), Centroids: 596.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 629), Centroids: 500.0
Tracker ID: 25, Class: knife,  Coordinates: (211, 515, 455, 558), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (321, 164, 877, 635), Centroids: 599.0
Tracker ID: 4, Class: person,  Coordinates: (321, 164, 877, 635), Centroids: 599.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 629), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (321, 164, 877, 635), Centroids: 599.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 629), Centroids: 500.0
Tracker ID: 25, Class: knife,  Coordinates: (212, 515, 454, 558), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (335, 163, 886, 637), Centroids: 610.5
Tracker ID: 4, Class: person,  Coordinates: (335, 163, 886, 637), Centroids: 610.5
Tracker ID: 22, Class: spoon,  Coordinates: (398, 579, 603, 630), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (335, 163, 886, 637), Centroids: 610.5
Tracker ID: 22, Class: spoon,  Coordinates: (398, 579, 603, 630), Centroids: 500.5
Tracker ID: 25, Class: knife,  Coordinates: (213, 515, 453, 557), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (348, 159, 899, 641), Centroids: 623.5
Tracker ID: 4, Class: person,  Coordinates: (348, 159, 899, 641), Centroids: 623.5
Tracker ID: 22, Class: spoon,  Coordinates: (399, 579, 602, 630), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (348, 159, 899, 641), Centroids: 623.5
Tracker ID: 22, Class: spoon,  Coordinates: (399, 579, 602, 630), Centroids: 500.5
Tracker ID: 25, Class: knife,  Coordinates: (213, 515, 454, 557), Centroids: 333.5
Tracker ID: 4, Class: person,  Coordinates: (356, 157, 901, 643), Centroids: 628.5
Tracker ID: 4, Class: person,  Coordinates: (356, 157, 901, 643), Centroids: 628.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 601, 630), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (356, 157, 901, 643), Centroids: 628.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 601, 630), Centroids: 500.5
Tracker ID: 25, Class: knife,  Coordinates: (213, 515, 454, 557), Centroids: 333.5
Tracker ID: 4, Class: person,  Coordinates: (368, 157, 903, 643), Centroids: 635.5
Tracker ID: 4, Class: person,  Coordinates: (368, 157, 903, 643), Centroids: 635.5
Tracker ID: 22, Class: spoon,  Coordinates: (399, 579, 603, 631), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (368, 157, 903, 643), Centroids: 635.5
Tracker ID: 22, Class: spoon,  Coordinates: (399, 579, 603, 631), Centroids: 501.0
Tracker ID: 25, Class: knife,  Coordinates: (207, 512, 466, 557), Centroids: 336.5
Tracker ID: 4, Class: person,  Coordinates: (375, 157, 901, 643), Centroids: 638.0
Tracker ID: 4, Class: person,  Coordinates: (375, 157, 901, 643), Centroids: 638.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 580, 602, 631), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (375, 157, 901, 643), Centroids: 638.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 580, 602, 631), Centroids: 501.0
Tracker ID: 25, Class: knife,  Coordinates: (204, 511, 471, 558), Centroids: 337.5
Tracker ID: 4, Class: person,  Coordinates: (380, 157, 897, 643), Centroids: 638.5
Tracker ID: 4, Class: person,  Coordinates: (380, 157, 897, 643), Centroids: 638.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 602, 631), Centroids: 501.5
Tracker ID: 4, Class: person,  Coordinates: (380, 157, 897, 643), Centroids: 638.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 602, 631), Centroids: 501.5
Tracker ID: 25, Class: knife,  Coordinates: (207, 504, 496, 555), Centroids: 351.5
Tracker ID: 4, Class: person,  Coordinates: (386, 157, 896, 643), Centroids: 641.0
Tracker ID: 4, Class: person,  Coordinates: (386, 157, 896, 643), Centroids: 641.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 602, 631), Centroids: 501.5
Tracker ID: 4, Class: person,  Coordinates: (386, 157, 896, 643), Centroids: 641.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 602, 631), Centroids: 501.5
Tracker ID: 25, Class: knife,  Coordinates: (207, 510, 476, 557), Centroids: 341.5
Tracker ID: 4, Class: person,  Coordinates: (392, 157, 894, 644), Centroids: 643.0
Tracker ID: 4, Class: person,  Coordinates: (392, 157, 894, 644), Centroids: 643.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 631), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (392, 157, 894, 644), Centroids: 643.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 631), Centroids: 502.0
Tracker ID: 25, Class: knife,  Coordinates: (207, 511, 467, 557), Centroids: 337.0
Tracker ID: 4, Class: person,  Coordinates: (398, 157, 893, 644), Centroids: 645.5
Tracker ID: 4, Class: person,  Coordinates: (398, 157, 893, 644), Centroids: 645.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 631), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (398, 157, 893, 644), Centroids: 645.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 631), Centroids: 502.0
Tracker ID: 25, Class: knife,  Coordinates: (211, 514, 457, 557), Centroids: 334.0
Tracker ID: 4, Class: person,  Coordinates: (402, 157, 890, 644), Centroids: 646.0
Tracker ID: 4, Class: person,  Coordinates: (402, 157, 890, 644), Centroids: 646.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 631), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (402, 157, 890, 644), Centroids: 646.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 631), Centroids: 502.0
Tracker ID: 25, Class: knife,  Coordinates: (213, 515, 454, 557), Centroids: 333.5
Tracker ID: 4, Class: person,  Coordinates: (407, 159, 887, 644), Centroids: 647.0
Tracker ID: 4, Class: person,  Coordinates: (407, 159, 887, 644), Centroids: 647.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 602, 631), Centroids: 501.5
Tracker ID: 4, Class: person,  Coordinates: (407, 159, 887, 644), Centroids: 647.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 602, 631), Centroids: 501.5
Tracker ID: 25, Class: knife,  Coordinates: (213, 515, 454, 557), Centroids: 333.5
Tracker ID: 4, Class: person,  Coordinates: (409, 159, 884, 644), Centroids: 646.5
Tracker ID: 4, Class: person,  Coordinates: (409, 159, 884, 644), Centroids: 646.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 631), Centroids: 501.5
Tracker ID: 4, Class: person,  Coordinates: (409, 159, 884, 644), Centroids: 646.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 631), Centroids: 501.5
Tracker ID: 25, Class: knife,  Coordinates: (212, 515, 454, 557), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (411, 159, 881, 644), Centroids: 646.0
Tracker ID: 4, Class: person,  Coordinates: (411, 159, 881, 644), Centroids: 646.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 631), Centroids: 501.5
Tracker ID: 4, Class: person,  Coordinates: (411, 159, 881, 644), Centroids: 646.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 631), Centroids: 501.5
Tracker ID: 25, Class: knife,  Coordinates: (211, 515, 454, 557), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (413, 159, 878, 644), Centroids: 645.5
Tracker ID: 4, Class: person,  Coordinates: (413, 159, 878, 644), Centroids: 645.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 601, 631), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (413, 159, 878, 644), Centroids: 645.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 601, 631), Centroids: 502.0
Tracker ID: 25, Class: knife,  Coordinates: (211, 515, 454, 557), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (415, 159, 876, 644), Centroids: 645.5
Tracker ID: 4, Class: person,  Coordinates: (415, 159, 876, 644), Centroids: 645.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 631), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (415, 159, 876, 644), Centroids: 645.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 631), Centroids: 500.0
Tracker ID: 25, Class: knife,  Coordinates: (213, 515, 453, 557), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (418, 160, 874, 644), Centroids: 646.0
Tracker ID: 4, Class: person,  Coordinates: (418, 160, 874, 644), Centroids: 646.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 631), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (418, 160, 874, 644), Centroids: 646.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 631), Centroids: 500.0
Tracker ID: 25, Class: knife,  Coordinates: (213, 515, 453, 557), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (419, 160, 872, 644), Centroids: 645.5
Tracker ID: 4, Class: person,  Coordinates: (419, 160, 872, 644), Centroids: 645.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 631), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (419, 160, 872, 644), Centroids: 645.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 600, 631), Centroids: 500.0
Tracker ID: 25, Class: knife,  Coordinates: (213, 516, 453, 557), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (420, 160, 870, 644), Centroids: 645.0
Tracker ID: 4, Class: person,  Coordinates: (420, 160, 870, 644), Centroids: 645.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 578, 600, 631), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (420, 160, 870, 644), Centroids: 645.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 578, 600, 631), Centroids: 500.0
Tracker ID: 25, Class: knife,  Coordinates: (212, 515, 454, 557), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (421, 160, 868, 644), Centroids: 644.5
Tracker ID: 4, Class: person,  Coordinates: (421, 160, 868, 644), Centroids: 644.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 578, 600, 631), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (421, 160, 868, 644), Centroids: 644.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 578, 600, 631), Centroids: 500.0
Tracker ID: 25, Class: knife,  Coordinates: (211, 514, 461, 558), Centroids: 336.0
Tracker ID: 4, Class: person,  Coordinates: (422, 160, 867, 644), Centroids: 644.5
Tracker ID: 4, Class: person,  Coordinates: (422, 160, 867, 644), Centroids: 644.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 600, 631), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (422, 160, 867, 644), Centroids: 644.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 600, 631), Centroids: 500.5
Tracker ID: 25, Class: knife,  Coordinates: (211, 514, 464, 558), Centroids: 337.5
Tracker ID: 4, Class: person,  Coordinates: (420, 160, 864, 644), Centroids: 642.0
Tracker ID: 4, Class: person,  Coordinates: (420, 160, 864, 644), Centroids: 642.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 578, 602, 631), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (420, 160, 864, 644), Centroids: 642.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 578, 602, 631), Centroids: 501.0
Tracker ID: 25, Class: knife,  Coordinates: (210, 513, 466, 559), Centroids: 338.0
Tracker ID: 4, Class: person,  Coordinates: (419, 160, 862, 644), Centroids: 640.5
Tracker ID: 4, Class: person,  Coordinates: (419, 160, 862, 644), Centroids: 640.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 602, 632), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (419, 160, 862, 644), Centroids: 640.5
Tracker ID: 22, Class: spoon,  Coordinates: (400, 579, 602, 632), Centroids: 501.0
Tracker ID: 25, Class: knife,  Coordinates: (208, 513, 468, 559), Centroids: 338.0
Tracker ID: 4, Class: person,  Coordinates: (419, 160, 861, 644), Centroids: 640.0
Tracker ID: 4, Class: person,  Coordinates: (419, 160, 861, 644), Centroids: 640.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 579, 600, 632), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (419, 160, 861, 644), Centroids: 640.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 579, 600, 632), Centroids: 500.5
