Frame #: 3, Time: 64.0, Tracker ID: 1, Class: spoon,  Coordinates: (387, 568, 644, 629), Centroids: (709.0, 882.5)
Frame #: 325, Time: 10896.166666666668, Tracker ID: 28, Class: knife,  Coordinates: (204, 562, 496, 685), Centroids: (452.0, 904.5)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 2, Class: person,  Coordinates: (413, 1, 1277, 720), Centroids: (1051.5, 361.0)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 2, Class: person,  Coordinates: (413, 1, 1277, 720), Centroids: (1051.5, 361.0)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 9, Class: knife,  Coordinates: (323, 517, 523, 573), Centroids: (584.5, 803.5)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 2, Class: person,  Coordinates: (413, 1, 1277, 720), Centroids: (1051.5, 361.0)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 9, Class: knife,  Coordinates: (323, 517, 523, 573), Centroids: (584.5, 803.5)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 16, Class: knife,  Coordinates: (366, 529, 688, 693), Centroids: (710.0, 875.5)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 2, Class: person,  Coordinates: (413, 1, 1277, 720), Centroids: (1051.5, 361.0)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 9, Class: knife,  Coordinates: (323, 517, 523, 573), Centroids: (584.5, 803.5)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 16, Class: knife,  Coordinates: (366, 529, 688, 693), Centroids: (710.0, 875.5)
Frame #: 326, Time: 10928.166666666668, Tracker ID: 28, Class: knife,  Coordinates: (203, 562, 497, 686), Centroids: (451.5, 905.0)
Frame #: 327, Time: 10960.1, Tracker ID: 2, Class: person,  Coordinates: (414, 0, 1279, 720), Centroids: (1053.5, 360.0)
Frame #: 327, Time: 10960.1, Tracker ID: 2, Class: person,  Coordinates: (414, 0, 1279, 720), Centroids: (1053.5, 360.0)
Frame #: 327, Time: 10960.1, Tracker ID: 9, Class: knife,  Coordinates: (325, 520, 518, 573), Centroids: (584.0, 806.5)
Frame #: 327, Time: 10960.1, Tracker ID: 2, Class: person,  Coordinates: (414, 0, 1279, 720), Centroids: (1053.5, 360.0)
Frame #: 327, Time: 10960.1, Tracker ID: 9, Class: knife,  Coordinates: (325, 520, 518, 573), Centroids: (584.0, 806.5)
Frame #: 327, Time: 10960.1, Tracker ID: 16, Class: knife,  Coordinates: (366, 529, 688, 693), Centroids: (710.0, 875.5)
Frame #: 327, Time: 10960.1, Tracker ID: 2, Class: person,  Coordinates: (414, 0, 1279, 720), Centroids: (1053.5, 360.0)
Frame #: 327, Time: 10960.1, Tracker ID: 9, Class: knife,  Coordinates: (325, 520, 518, 573), Centroids: (584.0, 806.5)
Frame #: 327, Time: 10960.1, Tracker ID: 16, Class: knife,  Coordinates: (366, 529, 688, 693), Centroids: (710.0, 875.5)
Frame #: 327, Time: 10960.1, Tracker ID: 28, Class: knife,  Coordinates: (204, 562, 497, 686), Centroids: (452.5, 905.0)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 2, Class: person,  Coordinates: (416, 0, 1280, 720), Centroids: (1056.0, 360.0)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 2, Class: person,  Coordinates: (416, 0, 1280, 720), Centroids: (1056.0, 360.0)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 9, Class: knife,  Coordinates: (334, 522, 521, 573), Centroids: (594.5, 808.5)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 2, Class: person,  Coordinates: (416, 0, 1280, 720), Centroids: (1056.0, 360.0)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 9, Class: knife,  Coordinates: (334, 522, 521, 573), Centroids: (594.5, 808.5)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 16, Class: knife,  Coordinates: (367, 529, 688, 694), Centroids: (711.0, 876.0)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 2, Class: person,  Coordinates: (416, 0, 1280, 720), Centroids: (1056.0, 360.0)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 9, Class: knife,  Coordinates: (334, 522, 521, 573), Centroids: (594.5, 808.5)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 16, Class: knife,  Coordinates: (367, 529, 688, 694), Centroids: (711.0, 876.0)
Frame #: 328, Time: 10992.033333333333, Tracker ID: 28, Class: knife,  Coordinates: (204, 563, 496, 686), Centroids: (452.0, 906.0)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 2, Class: person,  Coordinates: (418, 0, 1282, 720), Centroids: (1059.0, 360.0)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 2, Class: person,  Coordinates: (418, 0, 1282, 720), Centroids: (1059.0, 360.0)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 9, Class: knife,  Coordinates: (330, 522, 517, 573), Centroids: (588.5, 808.5)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 2, Class: person,  Coordinates: (418, 0, 1282, 720), Centroids: (1059.0, 360.0)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 9, Class: knife,  Coordinates: (330, 522, 517, 573), Centroids: (588.5, 808.5)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 16, Class: knife,  Coordinates: (366, 529, 689, 694), Centroids: (710.5, 876.0)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 2, Class: person,  Coordinates: (418, 0, 1282, 720), Centroids: (1059.0, 360.0)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 9, Class: knife,  Coordinates: (330, 522, 517, 573), Centroids: (588.5, 808.5)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 16, Class: knife,  Coordinates: (366, 529, 689, 694), Centroids: (710.5, 876.0)
Frame #: 329, Time: 11024.066666666668, Tracker ID: 28, Class: knife,  Coordinates: (203, 562, 497, 686), Centroids: (451.5, 905.0)
Frame #: 330, Time: 11056.1, Tracker ID: 2, Class: person,  Coordinates: (421, 0, 1283, 720), Centroids: (1062.5, 360.0)
Frame #: 330, Time: 11056.1, Tracker ID: 2, Class: person,  Coordinates: (421, 0, 1283, 720), Centroids: (1062.5, 360.0)
Frame #: 330, Time: 11056.1, Tracker ID: 9, Class: knife,  Coordinates: (327, 523, 510, 572), Centroids: (582.0, 809.0)
Frame #: 330, Time: 11056.1, Tracker ID: 2, Class: person,  Coordinates: (421, 0, 1283, 720), Centroids: (1062.5, 360.0)
Frame #: 330, Time: 11056.1, Tracker ID: 9, Class: knife,  Coordinates: (327, 523, 510, 572), Centroids: (582.0, 809.0)
Frame #: 330, Time: 11056.1, Tracker ID: 16, Class: knife,  Coordinates: (366, 529, 689, 694), Centroids: (710.5, 876.0)
Frame #: 330, Time: 11056.1, Tracker ID: 2, Class: person,  Coordinates: (421, 0, 1283, 720), Centroids: (1062.5, 360.0)
Frame #: 330, Time: 11056.1, Tracker ID: 9, Class: knife,  Coordinates: (327, 523, 510, 572), Centroids: (582.0, 809.0)
Frame #: 330, Time: 11056.1, Tracker ID: 16, Class: knife,  Coordinates: (366, 529, 689, 694), Centroids: (710.5, 876.0)
Frame #: 330, Time: 11056.1, Tracker ID: 28, Class: knife,  Coordinates: (203, 562, 497, 686), Centroids: (451.5, 905.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1284, 720), Centroids: (1065.0, 360.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1284, 720), Centroids: (1065.0, 360.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 9, Class: knife,  Coordinates: (329, 522, 517, 572), Centroids: (587.5, 808.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1284, 720), Centroids: (1065.0, 360.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 9, Class: knife,  Coordinates: (329, 522, 517, 572), Centroids: (587.5, 808.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 16, Class: knife,  Coordinates: (367, 528, 689, 694), Centroids: (711.5, 875.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1284, 720), Centroids: (1065.0, 360.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 9, Class: knife,  Coordinates: (329, 522, 517, 572), Centroids: (587.5, 808.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 16, Class: knife,  Coordinates: (367, 528, 689, 694), Centroids: (711.5, 875.0)
Frame #: 331, Time: 11088.166666666668, Tracker ID: 28, Class: knife,  Coordinates: (201, 561, 498, 686), Centroids: (450.0, 904.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1284, 720), Centroids: (1065.0, 360.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1284, 720), Centroids: (1065.0, 360.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 9, Class: knife,  Coordinates: (328, 522, 517, 572), Centroids: (586.5, 808.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1284, 720), Centroids: (1065.0, 360.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 9, Class: knife,  Coordinates: (328, 522, 517, 572), Centroids: (586.5, 808.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 16, Class: knife,  Coordinates: (367, 528, 689, 694), Centroids: (711.5, 875.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1284, 720), Centroids: (1065.0, 360.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 9, Class: knife,  Coordinates: (328, 522, 517, 572), Centroids: (586.5, 808.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 16, Class: knife,  Coordinates: (367, 528, 689, 694), Centroids: (711.5, 875.0)
Frame #: 332, Time: 11135.933333333334, Tracker ID: 28, Class: knife,  Coordinates: (202, 562, 496, 686), Centroids: (450.0, 905.0)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 2, Class: person,  Coordinates: (426, 0, 1286, 720), Centroids: (1069.0, 360.0)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 2, Class: person,  Coordinates: (426, 0, 1286, 720), Centroids: (1069.0, 360.0)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 9, Class: knife,  Coordinates: (328, 523, 514, 572), Centroids: (585.0, 809.0)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 2, Class: person,  Coordinates: (426, 0, 1286, 720), Centroids: (1069.0, 360.0)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 9, Class: knife,  Coordinates: (328, 523, 514, 572), Centroids: (585.0, 809.0)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 16, Class: knife,  Coordinates: (369, 528, 689, 693), Centroids: (713.5, 874.5)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 2, Class: person,  Coordinates: (426, 0, 1286, 720), Centroids: (1069.0, 360.0)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 9, Class: knife,  Coordinates: (328, 523, 514, 572), Centroids: (585.0, 809.0)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 16, Class: knife,  Coordinates: (369, 528, 689, 693), Centroids: (713.5, 874.5)
Frame #: 333, Time: 11167.933333333334, Tracker ID: 28, Class: knife,  Coordinates: (202, 562, 496, 686), Centroids: (450.0, 905.0)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 2, Class: person,  Coordinates: (426, 0, 1285, 720), Centroids: (1068.5, 360.0)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 2, Class: person,  Coordinates: (426, 0, 1285, 720), Centroids: (1068.5, 360.0)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 9, Class: knife,  Coordinates: (328, 521, 520, 572), Centroids: (588.0, 807.0)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 2, Class: person,  Coordinates: (426, 0, 1285, 720), Centroids: (1068.5, 360.0)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 9, Class: knife,  Coordinates: (328, 521, 520, 572), Centroids: (588.0, 807.0)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 16, Class: knife,  Coordinates: (368, 528, 689, 693), Centroids: (712.5, 874.5)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 2, Class: person,  Coordinates: (426, 0, 1285, 720), Centroids: (1068.5, 360.0)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 9, Class: knife,  Coordinates: (328, 521, 520, 572), Centroids: (588.0, 807.0)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 16, Class: knife,  Coordinates: (368, 528, 689, 693), Centroids: (712.5, 874.5)
Frame #: 334, Time: 11200.133333333333, Tracker ID: 28, Class: knife,  Coordinates: (202, 562, 496, 686), Centroids: (450.0, 905.0)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 2, Class: person,  Coordinates: (428, 0, 1286, 720), Centroids: (1071.0, 360.0)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 2, Class: person,  Coordinates: (428, 0, 1286, 720), Centroids: (1071.0, 360.0)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 9, Class: knife,  Coordinates: (324, 520, 523, 573), Centroids: (585.5, 806.5)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 2, Class: person,  Coordinates: (428, 0, 1286, 720), Centroids: (1071.0, 360.0)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 9, Class: knife,  Coordinates: (324, 520, 523, 573), Centroids: (585.5, 806.5)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 16, Class: knife,  Coordinates: (369, 528, 689, 693), Centroids: (713.5, 874.5)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 2, Class: person,  Coordinates: (428, 0, 1286, 720), Centroids: (1071.0, 360.0)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 9, Class: knife,  Coordinates: (324, 520, 523, 573), Centroids: (585.5, 806.5)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 16, Class: knife,  Coordinates: (369, 528, 689, 693), Centroids: (713.5, 874.5)
Frame #: 335, Time: 11232.033333333333, Tracker ID: 28, Class: knife,  Coordinates: (201, 561, 496, 686), Centroids: (449.0, 904.0)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 2, Class: person,  Coordinates: (429, 0, 1285, 720), Centroids: (1071.5, 360.0)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 2, Class: person,  Coordinates: (429, 0, 1285, 720), Centroids: (1071.5, 360.0)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 9, Class: knife,  Coordinates: (328, 520, 526, 573), Centroids: (591.0, 806.5)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 2, Class: person,  Coordinates: (429, 0, 1285, 720), Centroids: (1071.5, 360.0)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 9, Class: knife,  Coordinates: (328, 520, 526, 573), Centroids: (591.0, 806.5)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 16, Class: knife,  Coordinates: (367, 528, 689, 693), Centroids: (711.5, 874.5)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 2, Class: person,  Coordinates: (429, 0, 1285, 720), Centroids: (1071.5, 360.0)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 9, Class: knife,  Coordinates: (328, 520, 526, 573), Centroids: (591.0, 806.5)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 16, Class: knife,  Coordinates: (367, 528, 689, 693), Centroids: (711.5, 874.5)
Frame #: 336, Time: 11264.033333333335, Tracker ID: 28, Class: knife,  Coordinates: (202, 561, 496, 685), Centroids: (450.0, 903.5)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1280, 720), Centroids: (1063.0, 360.0)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1280, 720), Centroids: (1063.0, 360.0)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 9, Class: knife,  Coordinates: (331, 521, 526, 573), Centroids: (594.0, 807.5)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1280, 720), Centroids: (1063.0, 360.0)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 9, Class: knife,  Coordinates: (331, 521, 526, 573), Centroids: (594.0, 807.5)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 16, Class: knife,  Coordinates: (369, 529, 688, 693), Centroids: (713.0, 875.5)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 2, Class: person,  Coordinates: (423, 0, 1280, 720), Centroids: (1063.0, 360.0)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 9, Class: knife,  Coordinates: (331, 521, 526, 573), Centroids: (594.0, 807.5)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 16, Class: knife,  Coordinates: (369, 529, 688, 693), Centroids: (713.0, 875.5)
Frame #: 337, Time: 11296.066666666666, Tracker ID: 28, Class: knife,  Coordinates: (201, 561, 496, 685), Centroids: (449.0, 903.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 2, Class: person,  Coordinates: (420, 1, 1276, 719), Centroids: (1058.0, 360.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 2, Class: person,  Coordinates: (420, 1, 1276, 719), Centroids: (1058.0, 360.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 9, Class: knife,  Coordinates: (331, 521, 527, 573), Centroids: (594.5, 807.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 2, Class: person,  Coordinates: (420, 1, 1276, 719), Centroids: (1058.0, 360.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 9, Class: knife,  Coordinates: (331, 521, 527, 573), Centroids: (594.5, 807.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 16, Class: knife,  Coordinates: (369, 529, 688, 693), Centroids: (713.0, 875.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 2, Class: person,  Coordinates: (420, 1, 1276, 719), Centroids: (1058.0, 360.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 9, Class: knife,  Coordinates: (331, 521, 527, 573), Centroids: (594.5, 807.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 16, Class: knife,  Coordinates: (369, 529, 688, 693), Centroids: (713.0, 875.5)
Frame #: 338, Time: 11328.133333333333, Tracker ID: 28, Class: knife,  Coordinates: (202, 561, 497, 686), Centroids: (450.5, 904.0)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 2, Class: person,  Coordinates: (419, 2, 1275, 719), Centroids: (1056.5, 361.5)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 2, Class: person,  Coordinates: (419, 2, 1275, 719), Centroids: (1056.5, 361.5)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 9, Class: knife,  Coordinates: (323, 519, 528, 573), Centroids: (587.0, 805.5)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 2, Class: person,  Coordinates: (419, 2, 1275, 719), Centroids: (1056.5, 361.5)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 9, Class: knife,  Coordinates: (323, 519, 528, 573), Centroids: (587.0, 805.5)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 16, Class: knife,  Coordinates: (368, 529, 688, 693), Centroids: (712.0, 875.5)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 2, Class: person,  Coordinates: (419, 2, 1275, 719), Centroids: (1056.5, 361.5)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 9, Class: knife,  Coordinates: (323, 519, 528, 573), Centroids: (587.0, 805.5)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 16, Class: knife,  Coordinates: (368, 529, 688, 693), Centroids: (712.0, 875.5)
Frame #: 339, Time: 11360.000000000002, Tracker ID: 28, Class: knife,  Coordinates: (203, 562, 497, 686), Centroids: (451.5, 905.0)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 2, Class: person,  Coordinates: (418, 1, 1276, 719), Centroids: (1056.0, 360.5)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 2, Class: person,  Coordinates: (418, 1, 1276, 719), Centroids: (1056.0, 360.5)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 9, Class: knife,  Coordinates: (323, 519, 528, 573), Centroids: (587.0, 805.5)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 2, Class: person,  Coordinates: (418, 1, 1276, 719), Centroids: (1056.0, 360.5)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 9, Class: knife,  Coordinates: (323, 519, 528, 573), Centroids: (587.0, 805.5)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 16, Class: knife,  Coordinates: (367, 530, 687, 693), Centroids: (710.5, 876.5)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 2, Class: person,  Coordinates: (418, 1, 1276, 719), Centroids: (1056.0, 360.5)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 9, Class: knife,  Coordinates: (323, 519, 528, 573), Centroids: (587.0, 805.5)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 16, Class: knife,  Coordinates: (367, 530, 687, 693), Centroids: (710.5, 876.5)
Frame #: 340, Time: 11392.066666666666, Tracker ID: 28, Class: knife,  Coordinates: (203, 562, 496, 686), Centroids: (451.0, 905.0)
